year,kind,severity,magnitude_pv,colson_panofsky,brown1,temperature_gradient,horizontal_divergence,vertical_wind_shear,endlich,deformation,wind_speed,ngm2,negative_richardson,rva_magnitude,ubf,nva,brown2,vorticity_squared,ti1,ngm1,ti2,f2d,ncsu1,ensemble
1980,rate,severe,0.00568048670771,0.000193048579034,0.00159871460373,0.00429116139231,0.00125550164823,0.0041939711357,0.00125196448724,0.00155981333154,0.000313292401427,0.000346084268922,4.68383143352e-05,0.00265529377683,0.000142777766835,0.00252280817556,0.00392567410548,0.00108623906937,0.00334416812464,0.00197524830871,0.00340776554596,7.88726124727e-05,0.000934490853069,0.0019430578671
1980,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2928
1981,rate,light,0.0542081530639,0.00229502858567,0.0688432382088,0.0964021817916,0.0396571271903,0.0716205614872,0.0365727631937,0.061050470438,0.0292229891509,0.0185311784165,0.00661812317761,0.0570819175653,0.0241318171083,0.0516286846172,0.0847340199064,0.066806440866,0.0750200333078,0.0542793681053,0.0698873094561,0.00720181618547,0.0375065883619,0.0482523719135
1981,rate,light_to_moderate,0.0227511152387,0.00095083754738,0.0200566328478,0.0329365944581,0.0119491109244,0.026544266993,0.0110884362092,0.0179813414735,0.0070113467663,0.0047961362757,0.0010055490478,0.0191946714599,0.00470705814071,0.0175117966748,0.0293976314991,0.0152256072182,0.025624934748,0.0171206640668,0.0241022160964,0.00158418231048,0.0119624853673,0.0154048864459
1981,rate,moderate,0.0124047463967,0.000496974040213,0.00803564193988,0.0146754377394,0.00519667791103,0.0133189447396,0.00488322822264,0.00734039461852,0.00264249522623,0.00185648457257,0.000350755406509,0.00890942009712,0.00131345639653,0.00822535886718,0.0139528202115,0.00561090314093,0.0119975616427,0.00777633829024,0.011395502666,0.000603521192144,0.00532831969885,0.00696738014364
1981,rate,moderate_to_severe,0.00706403350703,0.00025088954358,0.00345759484012,0.00700639302529,0.00245865005586,0.00731563763865,0.00232008159305,0.00325471464268,0.00104875492283,0.000804780386297,0.00015897538167,0.00451460155997,0.000381827832158,0.00421874064919,0.00724661675129,0.00234469807012,0.00614128287836,0.00390301075096,0.00588358857951,0.000243201383705,0.00253732500684,0.00345501899996
1981,rate,severe,0.00384661095925,0.000114398544977,0.00141186959877,0.00317120253095,0.00109781520464,0.00391669136956,0.00106894250783,0.00138201204109,0.000364936443757,0.000346513009568,6.13651612073e-05,0.00224486674655,9.09685813529e-05,0.0021214775181,0.00371783591606,0.000940595482064,0.0030425248291,0.00188747818432,0.00294116857433,9.04345270499e-05,0.00109285586486,0.00166440779026
1981,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2920
1982,rate,light,0.0645386437465,0.0019318271726,0.0649121026348,0.105209934985,0.041794935821,0.0846814389548,0.0378076873907,0.0587968834212,0.0347800549354,0.0158334388671,0.00737550520385,0.0590807604784,0.0260420878243,0.0539045918535,0.0959567872858,0.0591693290384,0.0819522815085,0.0624405724939,0.0761151338852,0.00612791306512,0.0375129215143,0.0512364205752
1982,rate,light_to_moderate,0.0276691613705,0.000841022243008,0.0192729100462,0.039103437778,0.0127195167609,0.0341478524896,0.0122382168079,0.0177699501563,0.00756938337288,0.00410532118483,0.000915383663909,0.0194625337665,0.00522126046925,0.01807921001,0.0360869132813,0.0137005556637,0.0299500877392,0.020156488586,0.0284084839031,0.00110468260489,0.0117573334913,0.0171561764471
1982,rate,moderate,0.0151603915264,0.000545419260463,0.00803021410035,0.0185840385809,0.005557434143,0.0183462180133,0.00551307567511,0.0075555951467,0.00253997642894,0.00161824717246,0.000209413713087,0.00882756259409,0.00148880134227,0.00835709231119,0.0179174043662,0.00527896388397,0.0145880285472,0.00926793140741,0.0140229433776,0.000363475624064,0.00510113756187,0.00804158879888
1982,rate,moderate_to_severe,0.00879761026952,0.000379994170828,0.00364775882863,0.00941380162716,0.0026560764125,0.0107162489988,0.00264827715826,0.00350468960409,0.000921990141294,0.000715400812981,7.29444390421e-05,0.00435793677941,0.000434599269021,0.0041834126803,0.00967752755574,0.00230858598028,0.00771680346317,0.0047281062585,0.0075129420844,0.000155898727727,0.00239660652486,0.00414034341841
1982,rate,severe,0.00493095060834,0.000274977788935,0.00159023085135,0.00454628448804,0.00117968655849,0.00619220946991,0.00124117350878,0.00156020592709,0.000303924127619,0.000309765754215,3.98935227138e-05,0.00206956567521,0.00010495167682,0.00202271771593,0.00510827377661,0.000963306317069,0.00399300134381,0.00232491312732,0.00393029159253,7.30395439498e-05,0.00105406957469,0.00208635394997
1982,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2920
1983,rate,light,0.0586582351859,0.00158193057785,0.0686041682377,0.101449833918,0.0383356786912,0.0765603301523,0.0369858520867,0.0618672035831,0.0257954058922,0.0187678372207,0.00548828023071,0.0547206853077,0.0220515685448,0.0502543109875,0.0894031230202,0.0695134543777,0.0768832227969,0.0511858580613,0.0722511274585,0.0055921759777,0.0338969128624,0.048564152151
1983,rate,light_to_moderate,0.0256601461596,0.000602299567109,0.0197693564397,0.0357698171013,0.0111268780455,0.0279969395757,0.0111879534062,0.0178224129919,0.0059414412581,0.00476069112433,0.000655495207382,0.0175227566495,0.00425905694191,0.0163102415933,0.0309501220678,0.0161060610591,0.0258595250004,0.0160053110094,0.0249539138243,0.00104114399914,0.0100544386912,0.0154455238911
1983,rate,moderate,0.0144635102889,0.000350638073687,0.00819884342266,0.0164033681589,0.00477704740045,0.0135868435357,0.00500571744248,0.00738166370224,0.00234311106308,0.00179297613638,0.000129793736161,0.00782652958809,0.00125607290128,0.00738652072646,0.0141353197206,0.0064062143776,0.0116857217236,0.00724034530528,0.0114295934981,0.000289061193893,0.00429338590321,0.00697058466184
1983,rate,moderate_to_severe,0.00859619896177,0.000217164799527,0.00380682733149,0.00799966734884,0.00223254270981,0.00719302828397,0.00246622692504,0.0034142016064,0.00113154395318,0.000773517273319,3.84597590623e-05,0.00380378851228,0.000401369155566,0.00364708917297,0.00702164212225,0.00298796784816,0.00582165631481,0.00362566947974,0.00570868915989,8.83703250529e-05,0.00198687835889,0.00347440473343
1983,rate,severe,0.00489885952054,0.000142633736952,0.00171175428007,0.00370027546782,0.000974166186915,0.00370697660595,0.00118270606714,0.00153400965872,0.000588984318667,0.000331853374562,1.69424491204e-05,0.0017756284535,0.000110825240748,0.00174948774659,0.00349639999495,0.00138739357567,0.00289230729775,0.00175954248171,0.00279130994753,3.36077274867e-05,0.000841743507245,0.00169654322094
1983,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2920
1984,rate,light,0.0553761743328,0.00104605995951,0.0676385546188,0.0987162886363,0.039937003809,0.0777442564384,0.0355980397854,0.0592585142053,0.0332944277551,0.0147099592337,0.00506900862201,0.0543994731851,0.0246276160207,0.0497781187755,0.0894831369078,0.0641122604336,0.0781062318043,0.058159779493,0.0727762841467,0.00456317058032,0.0345391120997,0.0485206414687
1984,rate,light_to_moderate,0.024322074853,0.00042748553322,0.0188573012952,0.0355859782582,0.0118520548754,0.0295089902221,0.0109693248884,0.0167667693773,0.00767777276556,0.00344608219228,0.000470504619277,0.0172467616252,0.00473945231839,0.0160768223727,0.0322430763538,0.0144408362322,0.0272828225432,0.0179644956016,0.0260229218061,0.000764147689686,0.0104491979856,0.0155768987337
1984,rate,moderate,0.0136710363456,0.000251415899696,0.00746566249337,0.0166508088959,0.00510373088951,0.0148729255329,0.00474091420729,0.00668771327946,0.00341937502832,0.00126494648238,0.000107372293306,0.0076657563032,0.00132896203359,0.00728848657914,0.0153998892031,0.00537309085645,0.0126399681381,0.00782891913602,0.0124157574249,0.000227620563592,0.00435333205064,0.00708369922079
1984,rate,moderate_to_severe,0.00812728089161,0.000146744873342,0.00313757063689,0.00820474324183,0.0024018879115,0.00804646377481,0.00219595631175,0.00292410697908,0.0018562195918,0.000543304192122,3.42744872812e-05,0.0036878465508,0.000388450313009,0.00360670636666,0.00782472525079,0.0022836859399,0.00630873181661,0.00380405570759,0.0064060850889,7.65230390898e-05,0.0019397718466,0.00352119689581
1984,rate,severe,0.00471643198468,8.69780792552e-05,0.00126607446745,0.00379356822759,0.00104838515583,0.00421646173449,0.000984262142619,0.00122533084807,0.0010356220106,0.000225453822094,1.19451551145e-05,0.00169292269195,0.000100163008534,0.00171434706333,0.00384552992203,0.000970851518326,0.00305206012919,0.00182372483485,0.00322209742081,2.53746074971e-05,0.000757046291678,0.00170545862457
1984,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2928
1985,rate,light,0.0667306154391,0.000972236069094,0.0673171164067,0.108941962137,0.0391608241704,0.0801607322612,0.0312995169483,0.0571666917681,0.0299234467495,0.0126026615258,0.00499403179891,0.0546781114335,0.0264431597678,0.0506880029272,0.0937211163812,0.0587099101372,0.0798581642319,0.0559438540387,0.0736847650877,0.00375755158896,0.0323058505036,0.0490028724462
1985,rate,light_to_moderate,0.0298598709138,0.000371254423674,0.0191271391389,0.0402246386094,0.0116606092268,0.0317348420356,0.00952544202207,0.0165831628456,0.00570834192507,0.00311535689722,0.00040773822198,0.0177090676254,0.00524157700197,0.0167706789099,0.0353184735258,0.0141780520512,0.0291543506441,0.0166599007956,0.0270434247374,0.000671075167722,0.0101072071299,0.0162462954214
1985,rate,moderate,0.0170074833647,0.000197978116733,0.00770022669469,0.0192592153489,0.00501440642438,0.0166463921109,0.0043118290487,0.00674248974272,0.00187040403655,0.00116766017062,8.22851237348e-05,0.00797411476586,0.00150354611105,0.00774179950615,0.0174357496326,0.00563268010693,0.0140816934642,0.00719528934842,0.0130731227595,0.000227775737472,0.00449140952692,0.00758845481627
1985,rate,moderate_to_severe,0.0101952232937,0.000107672242603,0.00336135012536,0.00974118413089,0.00233842576099,0.00949236528177,0.00208525655744,0.00300603740243,0.000633762435483,0.000498351083631,3.10624034502e-05,0.00392351663885,0.000447419872002,0.00389962865602,0.00927245121909,0.00248198629832,0.00735917436514,0.00336895926737,0.00680090076365,8.46305265892e-05,0.00214262900573,0.00387009463479
1985,rate,severe,0.00592657306432,6.544386245e-05,0.00142956742973,0.00471646240237,0.00100792314008,0.00531285340726,0.000952162568752,0.00132827579417,0.000207128721426,0.000208881613975,1.60889170843e-05,0.00187030205618,0.000110797882282,0.00189756446512,0.00481081720526,0.00102611566404,0.00370359874409,0.00155384626151,0.00344924509223,3.20520989215e-05,0.000947502489395,0.00193205728003
1985,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2920
1986,rate,light,0.0614453410795,0.0021341353623,0.0709127846845,0.102070389979,0.0420405109621,0.0797910838618,0.0402522227812,0.0625870586239,0.040164941616,0.0181672937004,0.00674380023816,0.0644683095334,0.0271573894869,0.0582429718515,0.0930348279354,0.0660499264844,0.0802288170003,0.0677083150011,0.0742312510597,0.00767754939385,0.039560198424,0.0526032913838
1986,rate,light_to_moderate,0.026643849621,0.000756206368124,0.0208892647876,0.0377818129003,0.0126652224866,0.0309314935417,0.0126936016235,0.0185449811044,0.0111078973801,0.0045296136176,0.000812306764776,0.0217040256315,0.00536755521596,0.0199991279364,0.0336570697148,0.0158518572767,0.0282257389052,0.0219885858932,0.0266510246612,0.00162051756637,0.01273853985,0.0173885853737
1986,rate,moderate,0.0143309030243,0.000371523163625,0.00866672328045,0.0180754031058,0.0054556575881,0.0158682868824,0.00561507664506,0.00775342095014,0.00471539414579,0.00172076277604,0.000183408511748,0.0101199127035,0.00147013379176,0.00942150216294,0.0162011741506,0.00628859416647,0.0134169065271,0.0102787017454,0.01280048408,0.000537117440258,0.00576464058337,0.00805027273452
1986,rate,moderate_to_severe,0.00797228102008,0.000187082856594,0.00391665805388,0.00919836885628,0.00255094567605,0.0087393696621,0.00269577095244,0.00351452828198,0.00219979202287,0.000752310522231,5.70780476285e-05,0.00510326442439,0.000401722644652,0.00483258222646,0.00839637380929,0.00282271397994,0.00690400677726,0.00531423358714,0.00668888449531,0.000179912476073,0.00281741478796,0.00405929976955
1986,rate,severe,0.00430351781634,0.000102109398205,0.00166525750502,0.00444886529024,0.00112172147402,0.00469381565181,0.00124432658914,0.00153671588057,0.001010617225,0.000324070110509,2.81448635487e-05,0.00249481635321,8.5885293826e-05,0.00239790092416,0.00423025112921,0.00119970981482,0.00344410128724,0.00264760663282,0.00342118821693,6.30140144958e-05,0.0012930204535,0.00198841218689
1986,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2920
1987,rate,light,0.0639923741154,0.00334338019115,0.0714662124357,0.100487214552,0.0408441343466,0.0790472602789,0.0369643600142,0.0628289391604,0.0316392549093,0.0172833386936,0.00941753224856,0.0591372646694,0.0260067371611,0.053327468176,0.0933516773619,0.0664658819045,0.0818800388504,0.0612394433569,0.07427190015,0.00796132426525,0.0371153461601,0.0513367182381
1987,rate,light_to_moderate,0.028607694185,0.00160284421387,0.021740816214,0.035397057962,0.0127041724097,0.0309469090429,0.0118454621334,0.0193971201743,0.0062063865097,0.00458017327922,0.00171108982784,0.0200837160325,0.00526137916137,0.018180305136,0.0350337693801,0.0163632578141,0.0306835197292,0.0206522828402,0.0280315123059,0.00174426449529,0.0119787819691,0.0172739292769
1987,rate,moderate,0.0158087741416,0.00105580751472,0.0091749281874,0.0160193791204,0.00564634899002,0.0164879893782,0.00543040594037,0.00835502277246,0.00174785663149,0.00179551663427,0.000550282491593,0.00947991207158,0.00152553702859,0.00860028893855,0.0176252685041,0.00639587424615,0.0153958842039,0.00982614042975,0.0141768603627,0.000593211989085,0.00543766363848,0.00814899777216
1987,rate,moderate_to_severe,0.00913177637938,0.000715461258895,0.0041900434096,0.00771338739733,0.00273785997179,0.00956795583425,0.00267961702864,0.00389048116938,0.000626083053297,0.000802076268582,0.000228942039455,0.00487378546014,0.000460012751685,0.00447363278224,0.00968945596678,0.0028421858315,0.00836918231217,0.00509261532198,0.00777910550854,0.000211682238527,0.0026671209445,0.00422583156803
1987,rate,severe,0.00508043262398,0.00049231385992,0.00185362965399,0.00357109667727,0.00124776836122,0.0054535186605,0.00128391252132,0.00176243071792,0.000254398952498,0.000342530042436,8.14427185384e-05,0.00243472528901,0.000112857660891,0.00227773637954,0.00528280371452,0.00124176228283,0.00446455559246,0.00258210301836,0.00419973980126,7.1974562494e-05,0.00121405317819,0.00215741839377
1987,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2920
1988,rate,light,0.066617376077,0.00139931849086,0.0697968069836,0.105024707817,0.0407549877071,0.0812334982008,0.0389860206445,0.060806748341,0.0353194938623,0.0153303956428,0.00583407080796,0.0583380471922,0.0259013863293,0.0531153979843,0.0944553150345,0.0622464372669,0.0811821458359,0.0617603058681,0.0755073264757,0.00509130727648,0.0337288091524,0.0510680906186
1988,rate,light_to_moderate,0.0308708786167,0.00059854214332,0.0197775808657,0.0372524547271,0.0122139076301,0.0302995112756,0.0121067007018,0.0177565627092,0.00844376514693,0.00375732414031,0.000658249091223,0.0189823039907,0.00510186819459,0.0175602153549,0.0331517805001,0.0146327505498,0.0280924050466,0.0197517464035,0.0269214464361,0.000808085505448,0.0100461183277,0.0166087713027
1988,rate,moderate,0.0174174754722,0.000365662198008,0.00804542692979,0.0169840193915,0.00536402841534,0.0148712163015,0.00549891367597,0.00747805399865,0.00345022450565,0.00146222694823,0.000137135313357,0.0085067581291,0.0014661175964,0.00796708550533,0.0153162629399,0.00564546580417,0.013055742707,0.00893081631963,0.0127757152525,0.000233782201046,0.00425328176034,0.00758216244598
1988,rate,moderate_to_severe,0.0101094063092,0.000240783548269,0.00360665806734,0.00824950560293,0.00257134778181,0.00796131206984,0.0027140939233,0.00343819628644,0.00165159210678,0.000647643441893,4.95522370231e-05,0.00417671965993,0.000435696744187,0.00393612859518,0.00764202693637,0.00248873797789,0.00653528364389,0.00438620864441,0.0066141552092,9.29420185445e-05,0.00191660910125,0.00378402856694
1988,rate,severe,0.00558251243115,0.000156626804904,0.00155835997756,0.00381249568469,0.00114975269086,0.00415945558969,0.00129266305146,0.00152290920406,0.000802448269981,0.0002908859964,2.85099470376e-05,0.0019906220047,0.00011151436469,0.00189154860427,0.00371053481119,0.0010343962099,0.00315256897118,0.00204839544535,0.00337516323424,4.21774068221e-05,0.000780733820896,0.00183306069148
1988,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2928
1989,rate,light,0.0606635887084,0.00148746798934,0.069443033529,0.101169266472,0.0402610863649,0.0780876947336,0.0374891228314,0.0607120651956,0.0410662568815,0.0161281940143,0.00519308689005,0.0559895834971,0.027350174475,0.0515612939554,0.0897804881174,0.0657610650585,0.0775424547335,0.0612514666103,0.0724742173141,0.0043815707698,0.0321259580067,0.0499961493404
1989,rate,light_to_moderate,0.0275258806223,0.0007593637475,0.0193356524094,0.0367147992066,0.0122176709814,0.0297746251113,0.0112602728993,0.0171351673769,0.0115128643584,0.00400982863299,0.000806433675871,0.0180416230411,0.00561824425632,0.0168388086957,0.0318828087984,0.0145615831926,0.0264771871661,0.0187113507876,0.0254798949615,0.000830318078204,0.00942778145081,0.01613915045
1989,rate,moderate,0.0151577799377,0.0004976485009,0.00783127693361,0.0172881720268,0.00542421193691,0.0151646063529,0.00498245304883,0.00706549731589,0.00533638747468,0.00154045150454,0.000299094113832,0.00813798839822,0.00169707244731,0.00767159229983,0.0149873195872,0.00558093947678,0.0122729634885,0.00824417651232,0.0121348957853,0.000314878808518,0.00399271939729,0.00741057739752
1989,rate,moderate_to_severe,0.00854388865635,0.000337575264667,0.00355625491988,0.00867507306966,0.00264078219842,0.00835434233685,0.0023969892675,0.00331386976919,0.00271632039169,0.000718602448523,0.000133462177217,0.0040107777567,0.000543799659313,0.00383023758159,0.00751873241603,0.00248021147929,0.00617258568962,0.00401782884013,0.00626399208992,0.000138644355809,0.00186148263937,0.0037250215718
1989,rate,severe,0.00463892780853,0.000232717050792,0.00163736172155,0.00417391322997,0.00124967532305,0.00447441327804,0.0011505898025,0.00155518236597,0.00119499450006,0.000342025995456,5.93234613017e-05,0.00193757196595,0.00015758795916,0.00186294820982,0.00369413816765,0.00108423747994,0.00306782947946,0.00192924638976,0.0032023243722,6.20402775685e-05,0.000814540394513,0.00183436139206
1989,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2920
1990,rate,light,0.0738747222571,0.00207215275512,0.0699266146003,0.0977408047658,0.0379406489362,0.0731628644548,0.0353821456469,0.0608509624754,0.0399300474101,0.017393767158,0.00607910543584,0.0580408963329,0.0249607372521,0.0531034049456,0.0855925775379,0.0667473521911,0.0747499957782,0.0617752110386,0.0699920476145,0.00634706793988,0.0347935082682,0.050021744514
1990,rate,light_to_moderate,0.0343065666795,0.000715738082164,0.0211785615533,0.0360714915301,0.0111239704708,0.0290577690375,0.0109591220576,0.0185131221132,0.0108315568276,0.00463413975492,0.000766200600132,0.0189704753761,0.0047462294624,0.0175498632669,0.0317013962803,0.0159928225097,0.0268763961951,0.0197062672863,0.0252658382464,0.00124285140148,0.0107726374016,0.0167134769587
1990,rate,moderate,0.0197015610251,0.000385697858535,0.00914758514307,0.0173235416823,0.00475219833387,0.0152472715735,0.00488609956137,0.00802050073337,0.00450673446896,0.00189907700916,0.000190873414636,0.00863060788343,0.00131160935601,0.00807825162782,0.0155865628203,0.00657888211366,0.0130448650925,0.00924773813464,0.0120063229486,0.000386723129798,0.00472107667837,0.00788827526614
1990,rate,moderate_to_severe,0.0119139846172,0.000238500063911,0.00433914859358,0.00880916607864,0.00221031768037,0.00860378423461,0.00233748476048,0.00383553917385,0.00225043270925,0.000903360269535,6.18656062224e-05,0.00427571618675,0.000371535048646,0.00404105506134,0.00827101281276,0.00312058600303,0.00676303982929,0.00488744153451,0.00609798219931,0.000140174879844,0.00226962315121,0.00408294049973
1990,rate,severe,0.00698851115087,0.000157616059147,0.00203395361795,0.00421418607792,0.000964268281547,0.00469738792136,0.00105682439311,0.0017818078741,0.00110586806537,0.000425632492586,3.00806020054e-05,0.00204414993102,8.84300948157e-05,0.00197355744122,0.00417827878073,0.00142431164643,0.00338616527586,0.00258466043926,0.00301623068651,5.26901398978e-05,0.00102858719835,0.00205872372238
1990,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2920
1991,rate,light,0.0682654971196,0.00149345643857,0.0726726414451,0.0997627043791,0.0416072751587,0.0779046809411,0.0357422165464,0.0634201351915,0.0369335637761,0.0176156564516,0.00666020284082,0.0621265921321,0.0273963761313,0.056517420943,0.0921102684755,0.0681455321293,0.0803007493189,0.0642312024918,0.0737769516292,0.00559120396452,0.0368493126219,0.0518630304822
1991,rate,light_to_moderate,0.0309918274231,0.000613055030364,0.0222285216625,0.0364303255282,0.0126284059401,0.0315665006004,0.0106825707854,0.0196545915403,0.00766980833667,0.00442309758982,0.000682150168953,0.0204827367383,0.00554891695473,0.0189036865467,0.0347282975212,0.0164027358718,0.0296479467977,0.021225126346,0.0271779116865,0.000875744062424,0.0115971151071,0.0173410034399
1991,rate,moderate,0.0173558308304,0.000391644642848,0.00949716354405,0.0169825010225,0.00546785322408,0.0171450806342,0.00463794279173,0.00849491598441,0.0022561776251,0.00173777458993,0.000127934714748,0.00933783621776,0.00160235214107,0.00870881962276,0.0175230926977,0.00665118624459,0.0147325839269,0.00991608305321,0.0133179410434,0.000260617331022,0.00514899102359,0.00815687251933
1991,rate,moderate_to_severe,0.0100742758938,0.000274351784761,0.00440963118696,0.00834432637378,0.00257206810868,0.0101642614663,0.0022423304529,0.00394226095796,0.000803506127412,0.000779940279509,4.15386674847e-05,0.00464831404504,0.000458318566327,0.00435763996397,0.00957570839609,0.00300431813975,0.0080032962045,0.00497374243655,0.00713373467879,9.80539397582e-05,0.00246309948754,0.00420784367419
1991,rate,severe,0.00565772010621,0.000191257859028,0.00194104175327,0.00387336113575,0.00115642540086,0.00582504667386,0.00106221911368,0.00174043363061,0.000346047321018,0.000347153204524,2.33425537671e-05,0.00224254158466,0.0001147774243,0.00211069203721,0.00514784402964,0.00131056315057,0.00426784894249,0.00241251371397,0.00374734075286,3.97122628706e-05,0.00108501594693,0.00212585231419
1991,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2920
1992,rate,light,0.0730976420257,0.0010689266499,0.0678802461771,0.105516670292,0.0429111780515,0.0860594370972,0.0407391777764,0.0621152216395,0.0288871126848,0.0175699055384,0.0057339046217,0.0602011656149,0.0265095789286,0.0549239095516,0.0971351517394,0.0620069640062,0.0829791198804,0.0590919562042,0.0775192218597,0.00463374159855,0.0365491109206,0.0520537782313
1992,rate,light_to_moderate,0.0320134446793,0.000443350043197,0.0190831801,0.0390687222059,0.0130564329077,0.0347404618294,0.0126878233494,0.0178525898988,0.00595925569619,0.0042611298971,0.000495949910525,0.0198463903556,0.0051900557695,0.0183634661146,0.0362793797165,0.0139680218552,0.0299224777287,0.0179017359665,0.0284415427357,0.000668340277687,0.01095543433,0.017199961208
1992,rate,moderate,0.0170861283891,0.000271471658831,0.00771499969989,0.0184574555414,0.00572055226342,0.0182730210966,0.00561529927526,0.00738039328782,0.00168430607789,0.00161594262604,8.61409126882e-05,0.00909354158637,0.00147249757314,0.00854064434774,0.0176592146142,0.00541829112052,0.0143838497727,0.0077993296641,0.0137075274873,0.000188244343673,0.00470972131916,0.00794659869799
1992,rate,moderate_to_severe,0.0094470586227,0.000176845966351,0.00348526731801,0.00926047483459,0.00274030298731,0.0102227710554,0.00270319280559,0.00341656939288,0.000560074356417,0.00072987893065,2.78971745235e-05,0.00453085180402,0.000440212161392,0.00436110622364,0.00927161895472,0.00242772525372,0.00748241180032,0.00378567100843,0.00716602935287,7.42704022714e-05,0.00218710184092,0.00402368248794
1992,rate,severe,0.00499234063779,0.000113343476426,0.00153454675268,0.00444072704505,0.00122771044301,0.00555322363161,0.00123835067141,0.00153311041268,0.000164499248296,0.000332491070956,1.39985647946e-05,0.00217087520454,0.000109647774165,0.00216848691264,0.00476043124389,0.00102232092733,0.00380560867636,0.00178296348896,0.00367130272536,3.13576843661e-05,0.000928115618422,0.00198073581956
1992,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2928
1993,rate,light,0.0605877736838,0.00203634546207,0.0778015632666,0.100739160595,0.0430438151427,0.0845899877475,0.0396978694195,0.0692271987385,0.0350627328101,0.0195558582279,0.00827355824316,0.0630705576167,0.027175655206,0.0569418062521,0.0992181077015,0.076129539814,0.0880856795082,0.0657523880166,0.0815837069747,0.00730415606125,0.0409581062409,0.0546112174633
1993,rate,light_to_moderate,0.0264930285663,0.000904140744121,0.0239616086299,0.03623823548,0.0129227008807,0.033665740695,0.0126025921531,0.0214719480113,0.00866323441278,0.00492145451609,0.000994717618631,0.0208906571857,0.00548700001101,0.019236547154,0.0378608129293,0.018292101384,0.0331168101052,0.0221566503,0.0306011021227,0.00121647277971,0.0132655084719,0.0183315744834
1993,rate,moderate,0.0147459005838,0.000583945146283,0.0103043415761,0.0168524612141,0.00559924522696,0.0176909817358,0.00570376522696,0.00924776094952,0.00344810424141,0.00187792602275,0.000199387883233,0.00951726379793,0.00160291123365,0.00892300120272,0.018917807224,0.00739476269236,0.0163473020952,0.0105905950547,0.0149562067501,0.000315805196622,0.00602972133789,0.00861186649486
1993,rate,moderate_to_severe,0.00862611715051,0.000389953239866,0.00481604860676,0.00832889747971,0.00264893849058,0.0100930508086,0.00283962910155,0.00431854391378,0.00145888313235,0.000818122504444,4.33719035844e-05,0.00472880013422,0.000489083667704,0.00449595845932,0.0101548776434,0.00341738485641,0.00862786717873,0.00550469425426,0.00783382908334,0.000102347360248,0.00302051114788,0.00441699571987
1993,rate,severe,0.00485975440862,0.000256758406986,0.00216286558646,0.00394278361527,0.00117154961374,0.00562508991948,0.00138685527116,0.00194481420531,0.000657577407173,0.000353850864862,2.05334974869e-05,0.00227062230133,0.000129295693784,0.00219917909428,0.00534374156824,0.00148636321869,0.00447301092056,0.00275328188589,0.00394840936335,4.07546423963e-05,0.00142041381912,0.00221178596687
1993,finite,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2920
1994,rate,light,0.0750513096409,0.00274743892309,0.0785588711945,0.101804038103,0.0439949103501,0.0829486095337,0.0394562287084,0.0677160279737,0.0492755870028,0.0197535236025,0.00912476569196,0.0651439698133,0.0280840493676,0.0583164861389,0.0977668770007,0.0734936645596,0.0874017137762,0.0775464064619,0.0794418995495,0.00808797306858,0.0414808074007,0.0565331027553
1994,rate,light_to_moderate,0.0344573464791,0.0010883204687,0.0226866932671,0.0373251198019,0.0136347956577,0.0350179565563,0.0132158348865,0.0206603236968,0.0137806800613,0.00499415551787,0.00119146821001,0.0220341876454,0.00563868546554,0.020075443572,0.0392676291578,0.0168280907794,0.0337042688046,0.0265843594986,0.0306315914369,0.00168992058161,0.0141164171726,0.0194582518437
1994,rate,moderate,0.0188432088875,0.00065971697641,0.00936697113385,0.0176604139807,0.00598285467708,0.0193302030324,0.00627202752617,0.00881103074693,0.0057584267693,0.00190524916045,0.000265131574624,0.0102344420309,0.00160522085557,0.00944533214115,0.0203422655435,0.00641800305129,0.0169541557504,0.0126485526263,0.0153667358603,0.000530490220939,0.00661634218306,0.00928651308233
